date,title,content,url,previousDiscussionUrl,nextDiscussionUrl
2021.02.17T23:20,우리는 전라도인을 미워하는 것이 아니고 간첩을 지지하는 전라도인을 미워하는것 입니다..,우리는 전라도인들을 미워하지 않습니다. 문재앙이 중국방문시 마치 제후국의 왕이 종주국의 왕에게 말하듯이 우리나라(소방)는 작은나라(소국)인데 중국은 큰나라(대국)이니 중국을 중심으로 아시아의 각국이 뭉치자고 했죠. 이렇듯 우리는 작은나라인데 특정지역 출신이라는 이유를 미워하면 안되죠. 근데 그들이 간첩인 문재앙을 무조건적으로 지지하기 때문에 간첩을 지지하는 전라도인들을 우리는 혐오하는 것입니다. 문재앙은 간첩입니다. 행여 간첩이 아니라고 할지라도 간첩과 같은 행동을 하고 있습니다. 그점 전라도인들은 유념하시어 그에 대한 무조건적인 지지를 삼가해 주시기 바랍니다.,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164122204&st=&sw=&page=1,board_read.nhn?code=005930&nid=164122235&st=&sw=&page=1,board_read.nhn?code=005930&nid=164122196&st=&sw=&page=1
2021.02.17T23:21,8만원 아래로 안간다했제~,기회줄때 주워 담아라잉~~~♡♡♡,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164122235&st=&sw=&page=1,board_read.nhn?code=005930&nid=164122242&st=&sw=&page=1,board_read.nhn?code=005930&nid=164122690&st=&sw=&page=1
2021.02.17T23:21,대법원장 김멍수 변견 쪽팔리겠따?,간첩 뭉 죄인 변견 김멍수 쪽 팔리겠따 간첩 뭉 죄인에께 꼬리 흔드다 하늘갇은 국민에게 사기 치다니 얼마나 쪽 팔릴까? 차라리 원숭이 처럼 영면에 드시지  ,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164122242&st=&sw=&page=1,board_read.nhn?code=005930&nid=164122251&st=&sw=&page=1,board_read.nhn?code=005930&nid=164122235&st=&sw=&page=1
2021.02.17T23:21,내글보면알겨,난 솔직히 삼전 주주였고 지금은 딱 100주 남 았다 솔직히 내일 당장 꼭 주식을 한주라도 사야되나 ..? 지금 시장이 좀 않좋아 기달려 그것도 투자다 . 살만한주식이 없어 ㅡㅡ 제놀루션과바이오니아를 1월에 조금 더 담았다 제놀과바니 재무 확실하고 제놀은 핵산 세계 10 위안에들고 상장과동시에 배당까지 바니는 답답하지만 21년도 재무는 확실히 좋게 보이고 김희선보고 추매 ㅎㅎ 물론 삼전보다 못할수도있지 ... 오늘도 손까락 묶어두느라 혼났다 삼전 오늘 저점에 다시 드가볼까도 ㅡㅡ 근데 나도 잘 모르겠다 왜 기관이 포트폴리오 전략에 따라 국내주식을 파는 행위.. 해외가도 삼전만한 주식이 많지않은게 현실인데 근데 흐름이 좋지 못하네 ...,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164122251&st=&sw=&page=1,board_read.nhn?code=005930&nid=164122278&st=&sw=&page=1,board_read.nhn?code=005930&nid=164122563&st=&sw=&page=1
2021.02.17T23:22,연기금  도대체 주식보유량  얼마여?,6개월이상 처파네 6천만주이상 던지나보던데 개인들 디지든지 말던지 막던짐,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164122278&st=&sw=&page=1,board_read.nhn?code=005930&nid=164122365&st=&sw=&page=1,board_read.nhn?code=005930&nid=164122251&st=&sw=&page=1
2021.02.17T23:23,	재료들 정리했습니다,안티들이 난리치고 쑈해봤자 너네한테는 기회가 없단다ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 재료가 있으니깐 충분히 상한가 가도 안이상합니다. 주식은 원래 기대감이 있을때 오르는거 당연한거 아닌가? 이상한 지방 언론은 회사가 나스닥 아니라고 했는데 급등했니 어쩌니... 강하게 부정했다는데 꼭 강하게라는 말을 쓰는 이유가 뭔지 모르겠네ㅋㅋㅋ 지금부터 재료 나열합니다. 1. 스마트스터디 나스닥 상장설...회사가 일단 아니라고는 했지만 해외IPO를 했던 경험있는 사람을 영입했다죠? 2. 나스닥이 아니어도 코스피 상장도 생각하고 있다고 했음 3. 예비유니콘 기업으로 현재 매출 1조 가까이 곧 유니콘기업으로 선정될 예정 4. 유튜브 아기상어 조회수 1위 5. 아기상어 넷플릭스 진출...이런 컨텐츠를 디즈니플러스..쿠팡...애플티비가 안할리 없겠죠? 6. 지금은 컨텐츠 관련주가 대세...세계적인 IP를 가지고 있어서 뭘해도 스마트스터디는 크게 성장함 내일 갭상승할꺼고 지지만 잘해준다면 매물대도 없는데 중간에 조정 조금씩 있더라도 계속 오를 수 밖에 없다고 생각되네요 https://youtube.com.yyo.kr/y.php?s=삼성출판사,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164122365&st=&sw=&page=1,board_read.nhn?code=005930&nid=164122397&st=&sw=&page=1,board_read.nhn?code=005930&nid=164122278&st=&sw=&page=1
2021.02.17T23:24,100주 오늘 추매해서 하는생각인데...,연기금 운용하는 신사분들도 삼전 8만원 밑으로는 팔고싶지 않은것 같다. 8.5 근방가면 팔아서 8.2~8.3되면 쉬었다.. 또 팔고 하는거 같은데.. 8만 이하에서는 욕먹을까봐.. 안팔것 같다. 결국 외국인이 시원하게 올리면 팔다 지쳐서 다시 사겠지~,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164122397&st=&sw=&page=1,board_read.nhn?code=005930&nid=164122557&st=&sw=&page=1,board_read.nhn?code=005930&nid=164122365&st=&sw=&page=1
2021.02.17T23:27,빨갱이와 간첩새X들이 나라를 망치고 있다,ㅇㅈ?,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164122557&st=&sw=&page=1,board_read.nhn?code=005930&nid=164122736&st=&sw=&page=1,board_read.nhn?code=005930&nid=164122397&st=&sw=&page=1
2021.02.17T23:30,나수닥 폭포수네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,내일 지수 3100선 붕괴 삼전 81 300원대 확정 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 미국 나닥 폭포수네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164122736&st=&sw=&page=1,board_read.nhn?code=005930&nid=164123042&st=&sw=&page=1,board_read.nhn?code=005930&nid=164124133&st=&sw=&page=1
2021.02.17T23:34,18시 속보예정,생각보다 심각하겠네여 ㅎㅎ,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164123042&st=&sw=&page=1,board_read.nhn?code=005930&nid=164123197&st=&sw=&page=1,board_read.nhn?code=005930&nid=164122736&st=&sw=&page=1
2021.02.17T23:37,내일 내립니다.,지표가 그러하다,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164123197&st=&sw=&page=1,board_read.nhn?code=005930&nid=164123341&st=&sw=&page=1,board_read.nhn?code=005930&nid=164123042&st=&sw=&page=1
2021.02.17T23:39,7자온다 그때 담아라 45층주주다,나 45층 주주다 곧 7자온다 그때담아라 진심이다 형만믿고 가보자,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164123341&st=&sw=&page=1,board_read.nhn?code=005930&nid=164123374&st=&sw=&page=1,board_read.nhn?code=005930&nid=164123197&st=&sw=&page=1
2021.02.17T23:39, 정부탓만 하는  찌질한 삼성빠들~,개잡주들고서 뭐하냐 처물려놓고 누구탓해 잘되면 내탓 안되면 조상탓 삼성 썩을것들 ~~,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164123374&st=&sw=&page=1,board_read.nhn?code=005930&nid=164123452&st=&sw=&page=1,board_read.nhn?code=005930&nid=164123341&st=&sw=&page=1
2021.02.17T23:40,7자가 쉽지,9자? 어림없지,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164123452&st=&sw=&page=1,board_read.nhn?code=005930&nid=164123460&st=&sw=&page=1,board_read.nhn?code=005930&nid=164123374&st=&sw=&page=1
2021.02.17T23:40,주린인들 내일,한강 모임있을 거 같은디?? s&p폭락하네?,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164123460&st=&sw=&page=1,board_read.nhn?code=005930&nid=164123506&st=&sw=&page=1,board_read.nhn?code=005930&nid=164123452&st=&sw=&page=1
2021.02.17T23:41,삼성전자 9만원은 영영 물건너 간거 간요?,10만전자 외치던 사람들은 다 어디로 사라지고 ㅜ ㅜ,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164123506&st=&sw=&page=1,board_read.nhn?code=005930&nid=164123645&st=&sw=&page=1,board_read.nhn?code=005930&nid=164123460&st=&sw=&page=1
2021.02.17T23:43,퀴즈,설전 81600원 월요일 상승장 81600원에 못산거 후회 그리고 오늘 83200원 다시 81600원 오면 산다? 못산다? 답 못산다 그리고 또 후회한다 왜? 떨어질지 오를지 모르니까! 주식신도 모르는거 우리가 어떻게 알아... 삼성 믿우면 사고 못믿으면 사지 말고 어짜피 주식은 본인의 선택 매번 후회만 하던지 믿고 가던지 가장 중요한거는 개잡주 테마주믄 조심하면됨. 삼성전자? 뭔 걱정을....,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164123645&st=&sw=&page=1,board_read.nhn?code=005930&nid=164123662&st=&sw=&page=1,board_read.nhn?code=005930&nid=164123506&st=&sw=&page=1
2021.02.17T23:43,삼성은   ,배당 이나 받으면서 몇년씩 투자하는 회사인데 다들 뭐라고 주둥이를 나불대는지 모르겠다 이거 4만원에 안사고 왜들 지금 오르니 내리니 하는지도 모르겠고 내보기엔 지금 가격도 몇련후엔 완전 저가일건데     일봉주봉 나스닥 주절대지말고 그냥 삼성 20년간 주가나 봐라 잡주들과 비교말고 ~,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164123662&st=&sw=&page=1,board_read.nhn?code=005930&nid=164123696&st=&sw=&page=1,board_read.nhn?code=005930&nid=164123645&st=&sw=&page=1
2021.02.17T23:44,9자  꿈도꾸지마라,개미시체를 넘고넘어 앞으로앞으로? 그 험난한길을 어이가노 7자가 쉽지,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164123696&st=&sw=&page=1,board_read.nhn?code=005930&nid=164123745&st=&sw=&page=1,board_read.nhn?code=005930&nid=164123662&st=&sw=&page=1
2021.02.17T23:44,미 유럽 증시 폭락,내일도 젓되었네ㅡㅡ,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164123745&st=&sw=&page=1,board_read.nhn?code=005930&nid=164123847&st=&sw=&page=1,board_read.nhn?code=005930&nid=164123696&st=&sw=&page=1
2021.02.17T23:46,18시 속보예정,생각보다 심각하겠네여 ㅎㅎ,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164123847&st=&sw=&page=1,board_read.nhn?code=005930&nid=164124007&st=&sw=&page=1,board_read.nhn?code=005930&nid=164123745&st=&sw=&page=1
2021.02.17T23:49,삼전이 버는 딸라로 대한민국이 먹고 사는데!!!!,문구라 이 신발색히는 삼전과 재용이 형을 이토록 못살게 괴롭히나!!!! 문구라 너는 재용이 형의 발가락 때만도 못한 놈이다!!!!!,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164124007&st=&sw=&page=1,board_read.nhn?code=005930&nid=164124100&st=&sw=&page=1,board_read.nhn?code=005930&nid=164123847&st=&sw=&page=1
2021.02.17T23:50,한국 코로나 상황 미국이랑 비교.,2월 9일 / 검사자수 39 985명 - 확진자 443명 2월 10일 / 검사자수 23 361명 - 확진자수 504명 2월 11일 / 검사자수 21 968명 - 확진자수 403명 . . . 2월 14일 / 검사자수 22 774명 - 확진자수 344명 2월 15일 / 검사자수 50 630명 - 확진자수 456명 2월 16일 / 검사자수 47 077명 - 확진자수 621명 검사자수는 감소하지만 확진자는 늘고 있는게 뚜렸하게 보임. 하루 확진자 1000명나올때가 10만명 검사했는데. 검사자수 늘렸다 줄였다 했는데. 이제는 검사자수 줄여도 확진자수 비율이 줄지 않고 있음. /////// 2월 15일 기준 해외 미국 검사자수 1 197 761명 - 확진자 63 398명 영국 검사자수 483 178명 - 확진자 10 625명 프랑스 검사자수 222 691명 - 확진자 19 590명 이제 우리나라도 해외 욕할수 있는 수준이 아님. 우리나라도 백만명 검사한다고 가정하면 수만명 나올수 있어보임. 현재 수준은 영국과 비슷한 수준으로 보여짐. 출처 https://www.worldometers.info/coronavirus/#countries,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164124100&st=&sw=&page=1,board_read.nhn?code=005930&nid=164124344&st=&sw=&page=1,board_read.nhn?code=005930&nid=164124007&st=&sw=&page=1
2021.02.17T23:53,퍼런불에  매수는 고수들의 영역이여~~,손절 짧게 잡고 기계적 매수 매도 하던지 감이 좋아서 지수하단을 귀신 같이 잡든지 이거 되는게 투자자들 중에 3%인것이여 말로는 쉽고 지나가면 다할수 있다고 하지 박스 상단에서 팔지도 못하는 것들은 박스하단에서 못사는 것이여~~ 나도 솔직히 잘 안되제~~그래서 대량거래 아래꼬리를 기다리고 있는 것이여 안올거 같지 ~~그래서 똥개미고 주린이여~~ 지수가 이정도면 언제 나와도 안 이상한것이여~ 매수는 그럴때 하면 왠만해서는 박살이 안나는 것이여~~ 빨간불에 미처가지고 아무때나 사서 가즈아 가즈아 왜쳐봐라~~~니 목만 아프제~~~%^#,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164124344&st=&sw=&page=1,board_read.nhn?code=005930&nid=164124371&st=&sw=&page=1,board_read.nhn?code=005930&nid=164124100&st=&sw=&page=1
2021.02.17T23:54,이런 성과를 내고도 내일 떨어지면 ,기사중 반도체 업계 관계자는 "삼성전자의 HBM-PIM은 AI 업계의 요구에 부합하는 새로운 메모리 솔루션이 될 것"이라며 "메모리 분야에서 20년 넘게 1위 자리를 유지하고 있는 삼성전자가 또 한번의 혁신을 통해 새로운 미래기술을 선점했다는 큰 의미가 있다"고 강조했다. 삼성전자 이런 성과를 내고도 내일 주가 떨어지면....? 참 주식이란 무엇인가 고민해봐야 할듯 그냥 세력의 놀이터 인가? 기대가 크다,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164124371&st=&sw=&page=1,board_read.nhn?code=005930&nid=164124456&st=&sw=&page=1,board_read.nhn?code=005930&nid=164124344&st=&sw=&page=1
2021.02.17T23:55,주식  떠날때  된거같으네,고점 저점낮추고 말만 상승장이지 개똥이다 ㅋ,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164124456&st=&sw=&page=1,board_read.nhn?code=005930&nid=164124536&st=&sw=&page=1,board_read.nhn?code=005930&nid=164124371&st=&sw=&page=1
2021.02.17T23:56,삼전 81000원대 매수 84000원대 매도 답나왔다,일부 수량은 단타해야,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164124536&st=&sw=&page=1,board_read.nhn?code=005930&nid=164124543&st=&sw=&page=1,board_read.nhn?code=005930&nid=164124456&st=&sw=&page=1
2021.02.17T23:56,나닥은 모른다,장 마감 30분 남기고 마이너스를 플러스 1퍼로 땡기는 것도 봤다 걍 자라 글러벌 최 사기장이다,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164124543&st=&sw=&page=1,board_read.nhn?code=005930&nid=164124558&st=&sw=&page=1,board_read.nhn?code=005930&nid=164124536&st=&sw=&page=1
2021.02.17T23:57,18시 속보예정,생각보다 심각하겠네여 ㅎㅎ,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164124558&st=&sw=&page=1,board_read.nhn?code=005930&nid=164124575&st=&sw=&page=1,board_read.nhn?code=005930&nid=164124543&st=&sw=&page=1
2021.02.17T23:57,단타보는 불나방들은 빠지던가,ㅋㅋ 삼전이 상폐 당하는 회사도아니고 6만가도 10만 다시간다. 너가 평생 한분야에서 일해도 삼성전자 신입만큼 대우못받아. 누구나 가고싶어하는 기업을 단타치면서 왈가왈부하네,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164124575&st=&sw=&page=1,board_read.nhn?code=005930&nid=164124585&st=&sw=&page=1,board_read.nhn?code=005930&nid=164124558&st=&sw=&page=1
2021.02.17T23:57,반도체 현직자 입니다.,지금 현장에 반도체 없어서 부르는게 값입니다. 그냥 닥치고 사세요. 저도 전재산 30억 박았네요.,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164124585&st=&sw=&page=1,board_read.nhn?code=005930&nid=164124600&st=&sw=&page=1,board_read.nhn?code=005930&nid=164124575&st=&sw=&page=1
2021.02.17T23:58,이자용구속,참 나라가 대한민국 최고회장을 간밤보내고 나라꼴좋다 문재인아 정신좀차리라 돈도 쥐뿔도없는게 탄핵으로대통령 되갓고 4년동안 나라를위해 한게머가잇노 ? 똘마나,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164124600&st=&sw=&page=1,board_read.nhn?code=005930&nid=164124678&st=&sw=&page=1,board_read.nhn?code=005930&nid=164124585&st=&sw=&page=1
2021.02.17T23:59,문죄앙 보유국,임을 잊지말라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164124678&st=&sw=&page=1,board_read.nhn?code=005930&nid=164124768&st=&sw=&page=1,board_read.nhn?code=005930&nid=164124600&st=&sw=&page=1
2021.02.18T00:00,텍사스주 오스틴 삼성전자 반도체 공장이 셧다운,삼성의 수난시대... 셧다운된것도 모르고 주식을 하고 있으니... 정말 개인들 정보 어두워서  리.. 주식 관둬야지... 아... ?...퉤.. 미국 텍사스주에 불어닥친 북극 한파 여파로 전력 부족 사태가 빚어지면서 텍사스주 오스틴 삼성전자 반도체 공장이 셧다운된 것으로 파악됐다.,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164124768&st=&sw=&page=1,board_read.nhn?code=005930&nid=164124811&st=&sw=&page=1,board_read.nhn?code=005930&nid=164124678&st=&sw=&page=1
2021.02.18T00:01,모든걸   싹다   그동안 예고한대로,ㅂ과 ㅇㅊ대로~ ㅎㅇㅂ은 ㄲㅃ으로~ 철컹철컹~ 맘의 ㅈㅂ들하고~ 부산갈메기 ㅋㅍㅎㅂ,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164124811&st=&sw=&page=1,board_read.nhn?code=005930&nid=164124860&st=&sw=&page=1,board_read.nhn?code=005930&nid=164124768&st=&sw=&page=1
2021.02.18T00:02,이것들아 좋겠다 수시로 좋은소식 나오네,ㅡㅡ. 이제 비메모리까지 덤으로 하니,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164124860&st=&sw=&page=1,board_read.nhn?code=005930&nid=164124905&st=&sw=&page=1,board_read.nhn?code=005930&nid=164124811&st=&sw=&page=1
2021.02.18T00:03,왜 안오르는줄 알어?,니들이 절실하게 게시판이나보면서 올려달라고 하니까 못올라가는거야. 주식도 따지고 보면 제로섬게임이야. 누군가 울면서 나가야 누군가 웃으면서 수익이 나지. 그게 냉정하다 생각하면 주식판에 있으면 안되는거고. 대깨문들에겐 주식이 그래서 안어울리는거야. 가슴만 있고 대가리가 비었자나?? 니가 누군가를 동정할 때는 니 마음으로 끝나는게 아니라 뭔가를 내놔야지. 그게 이성이다. 더민당 또오 라이들은 이런 바보들을 자극해서 정치를 하니 나라가 개판이 되는거야. 밑돌 빼서 윗돌 궤면 그게 나라가 성장을 하겠냐? 주식은 작은 세상이야. OOO들과 언제나 다르게 움직여야 사는.,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164124905&st=&sw=&page=1,board_read.nhn?code=005930&nid=164125059&st=&sw=&page=1,board_read.nhn?code=005930&nid=164124860&st=&sw=&page=1
2021.02.18T00:05,오스틴 주간 날씨보고 판단해라~,형이 큰거 알려줬다ㅋ,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164125059&st=&sw=&page=1,board_read.nhn?code=005930&nid=164125107&st=&sw=&page=1,board_read.nhn?code=005930&nid=164124905&st=&sw=&page=1
2021.02.18T00:06,내일 주가 볼만하겠네요,나스닥 대공황+ 미국 현지 공장 멈춤+ 재드래곤 취업5년제한+미국 반도체지수 같이 대공황 기대됩니다. 아 물론 저는 종가에 곱버스탓어요 ㅎㅎ,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164125107&st=&sw=&page=1,board_read.nhn?code=005930&nid=164125113&st=&sw=&page=1,board_read.nhn?code=005930&nid=164125059&st=&sw=&page=1
2021.02.18T00:06,나스닥 하락 ,이번주 7만전자 보겠다,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164125113&st=&sw=&page=1,board_read.nhn?code=005930&nid=164125221&st=&sw=&page=1,board_read.nhn?code=005930&nid=164127878&st=&sw=&page=1
2021.02.18T00:08,●[필독]삼성전자를 장투하면 망하는이유●,0.현주가는 역사상 두번다시 볼수없는 버블 주가인 8만원대 1.이재용 구속과 5년간 경영권 박탈로 오너만 가능한 대규모 투자 결정 불가능. 2.삼성생명법으로 이재용 우회지분 무력화 3.삼성전자내 민노총 빠르게 세력확장및 대규모 파업준비중 4.이익 공유제로 영업이익공유 압박 5.최첨단 반도체 기술및 인력 중국으로 유출중 6. 일자리 창출 압박에 과잉 인력 채용으로 인건비 비중 폭증세. . . . .. . .,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164125221&st=&sw=&page=1,board_read.nhn?code=005930&nid=164125329&st=&sw=&page=1,board_read.nhn?code=005930&nid=164125113&st=&sw=&page=1
2021.02.18T00:09,나스닥 떡실신,내일 7만,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164125329&st=&sw=&page=1,board_read.nhn?code=005930&nid=164125408&st=&sw=&page=1,board_read.nhn?code=005930&nid=164125221&st=&sw=&page=1
2021.02.18T00:11,중국 놀라운 나라,일전 후베이성 봉쇄 조치후 노인 15만명 사라졌단다 이름도 다 삭제 했단다 전체주의 국가의 무서움 다 태워 버렸나? 놀라운 짱깨국,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164125408&st=&sw=&page=1,board_read.nhn?code=005930&nid=164125417&st=&sw=&page=1,board_read.nhn?code=005930&nid=164125329&st=&sw=&page=1
2021.02.18T00:11,앞이캄캄하네,https://youtu.be/35AE0FE3Aek 4만원,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164125417&st=&sw=&page=1,board_read.nhn?code=005930&nid=164125491&st=&sw=&page=1,board_read.nhn?code=005930&nid=164125408&st=&sw=&page=1
2021.02.18T00:12,오스틴 주간 날씨!,오늘 최저-3 내일 최저-5 모레 부터 쭉~ 영상! 기레기  안티들에게 흔드리지 마라~ 돈못번다!,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164125491&st=&sw=&page=1,board_read.nhn?code=005930&nid=164125528&st=&sw=&page=1,board_read.nhn?code=005930&nid=164125417&st=&sw=&page=1
2021.02.18T00:13,과정은 공정하고,결과는 평등할 것이다. 과연 그러한가? 조국의 사태를 보며 많은 2030세대들이 과연 현 정권이 정의를 말할수 있는가? 박원순사건  안희정 사태 권력형 성폭력 전부다 더듬어 민주당이다. 재 보궐 선거 결과가 중요하다..;.. 난 보수는 아니지만... 정의로운 사회가 필요하다.,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164125528&st=&sw=&page=1,board_read.nhn?code=005930&nid=164125564&st=&sw=&page=1,board_read.nhn?code=005930&nid=164125491&st=&sw=&page=1
2021.02.18T00:13,●[속보]공매도보다 더 큰 폭탄터졌다●,사실상 이재용 삼성전자 경영권 5년간 무력화. 오너만이 결정할수있는 조단위 투자 뷸가능 `삼성생명법`으로 이재용 삼성전자 우회 지분 무력화. 與  이익공유제 참여 전방위 압박··· ‘상생 강요 3법’으로 법제화 수순 주가는 기업 이익상승 기대감으로 동반 상승하는 원리. 대통령 이익공유제 신년사와 더불어 더불어 민주당은 기업 이익을 공유하는 법 추진중 與  이익공유제 참여 전방위 압박···‘상생 강요 3법’으로 법제화 수순 IT 업계 관계자는 “이익공유제는 투자를 위축시켜 결국 해외 기업에 시장 주도권을 내주게 될 것”이라고 우려했다. 그럼에도 민주당은 ‘상생3법’이라 지칭하며 입법화를 밀어붙이고 있다.,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164125564&st=&sw=&page=1,board_read.nhn?code=005930&nid=164125565&st=&sw=&page=1,board_read.nhn?code=005930&nid=164125528&st=&sw=&page=1
2021.02.18T00:13,AI반도체쎈데,공부해보니 장난아니네,https://finance.naver.com/item/board_read.nhn?code=005930&nid=164125565&st=&sw=&page=1,board_read.nhn?code=005930&nid=164125624&st=&sw=&page=1,board_read.nhn?code=005930&nid=164125564&st=&sw=&page=1
